Price,Street Address,Bed,Bath,Listing Area,Certificate,Jakarta Division
4500000000.0,Kebon Jeruk,4,3,250,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Taman Ratu,4,2,140,SHM - Sertifikat Hak Milik,WEST
5800000000.0,Joglo,4,4,300,SHM - Sertifikat Hak Milik,WEST
2950000000.0,Puri Indah,3,3,126,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Puri Indah,3,3,98,SHM - Sertifikat Hak Milik,WEST
2900000000.0,Mangga Besar,4,2,180,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Citra Garden,3,3,180,SHM - Sertifikat Hak Milik,WEST
3850000000.0,Tomang,4,3,200,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Duri Kosambi,4,4,130,SHGB - Hak Guna Bangunan,WEST
2000000000.0,Kembangan,3,3,98,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Kembangan,3,3,98,SHM - Sertifikat Hak Milik,WEST
1250000000.0,Cengkareng,3,3,90,SHM - Sertifikat Hak Milik,WEST
1250000000.0,Cengkareng,3,3,90,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Cengkareng,2,3,126,SHM - Sertifikat Hak Milik,WEST
470000000.0,Jl. Peta Barat,2,2,48,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Kembangan,3,3,98,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Meruya,3,3,98,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Palmerah,2,3,66,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,4,4,185,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Kali Deres,4,3,180,SHM - Sertifikat Hak Milik,WEST
5750000000.0,Permata Buana,4,3,300,SHM - Sertifikat Hak Milik,WEST
4700000000.0,Permata Buana,3,2,250,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Meruya,3,3,180,SHM - Sertifikat Hak Milik,WEST
1526000000.0,Citra Garden,3,2,69,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Meruya,3,3,137,PPJB - Perjanjian Pengikatan Jual Beli,WEST
3400000000.0,Meruya,4,3,200,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Cengkareng,3,3,125,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Meruya,4,4,180,SHGB - Hak Guna Bangunan,WEST
3800000000.0,Kebon Jeruk,4,2,250,SHM - Sertifikat Hak Milik,WEST
2900000000.0,Cengkareng,4,3,120,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Kepa Duri,4,3,130,SHM - Sertifikat Hak Milik,WEST
700000000.0,Cengkareng,3,2,60,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Kembangan,4,4,180,SHGB - Hak Guna Bangunan,WEST
3500000000.0,Meruya,5,4,257,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,4,4,185,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,3,3,140,SHM - Sertifikat Hak Milik,WEST
3750000000.0,Puri Mansion,4,3,160,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Taman Ratu,4,4,150,SHM - Sertifikat Hak Milik,WEST
5000000000.0,Cengkareng,4,4,208,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Citra Garden,4,3,120,SHM - Sertifikat Hak Milik,WEST
5750000000.0,Cengkareng,3,3,285,SHM - Sertifikat Hak Milik,WEST
4800000000.0,Kedoya,2,2,200,SHM - Sertifikat Hak Milik,WEST
1550000000.0,Citra Garden,3,2,90,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,3,3,170,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Cengkareng,3,2,58,SHM - Sertifikat Hak Milik,WEST
1950000000.0,Jelambar,3,3,128,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Jelambar,4,4,138,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,3,3,185,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Cengkareng,4,4,160,SHGB - Hak Guna Bangunan,WEST
2100000000.0,Cengkareng,4,3,100,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2250000000.0,Jelambar,4,3,189,SHM - Sertifikat Hak Milik,WEST
2150000000.0,Jelambar,3,3,130,SHM - Sertifikat Hak Milik,WEST
5600000000.0,Jelambar,4,3,280,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,4,4,185,SHM - Sertifikat Hak Milik,WEST
2900000000.0,Cengkareng,4,3,125,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Duri Kosambi,3,4,130,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Cengkareng,3,3,224,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Cengkareng,4,4,125,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Cengkareng,4,4,160,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Duri Kepa,4,4,200,SHM - Sertifikat Hak Milik,WEST
3250000000.0,Kembangan,3,2,129,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Kembangan,4,3,122,SHM - Sertifikat Hak Milik,WEST
5500000000.0,Kembangan,4,4,227,SHM - Sertifikat Hak Milik,WEST
1900000000.0,Kembangan,3,2,100,SHM - Sertifikat Hak Milik,WEST
4000000000.0,Cengkareng,3,3,224,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Joglo,4,2,200,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Meruya,3,2,180,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Cengkareng,4,3,125,SHM - Sertifikat Hak Milik,WEST
1290000000.0,Jelambar,3,3,121,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,4,4,185,SHGB - Hak Guna Bangunan,WEST
1775000000.0,Kembangan,2,2,50,Sertifikat Belum Pecah,WEST
5250000000.0,Cengkareng,4,3,200,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Kali Deres,4,3,150,SHM - Sertifikat Hak Milik,WEST
4500000000.0,Cengkareng,5,4,211,SHM - Sertifikat Hak Milik,WEST
4000000000.0,Cengkareng,4,4,180,SHGB - Hak Guna Bangunan,WEST
3300000000.0,Cengkareng,4,4,140,SHM - Sertifikat Hak Milik,WEST
2150000000.0,Jelambar,3,3,119,SHM - Sertifikat Hak Milik,WEST
4800000000.0,Jelambar,3,3,185,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Jelambar,3,4,235,SHM - Sertifikat Hak Milik,WEST
6300000000.0,Puri Mansion,3,3,300,SHM - Sertifikat Hak Milik,WEST
4600000000.0,Puri Mansion,4,4,150,SHM - Sertifikat Hak Milik,WEST
3750000000.0,Puri Mansion,4,3,160,SHM - Sertifikat Hak Milik,WEST
4100000000.0,Puri Mansion,4,4,270,SHM - Sertifikat Hak Milik,WEST
2200000000.0,Taman Palem,3,2,140,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,3,3,170,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Kembangan,3,3,143,None,WEST
1690000000.0,Taman Ratu,3,3,64,SHM - Sertifikat Hak Milik,WEST
1000000000.0,Citra Garden,2,1,83,SHM - Sertifikat Hak Milik,WEST
1750000000.0,Cengkareng,3,3,130,SHM - Sertifikat Hak Milik,WEST
1450000000.0,Kali Deres,4,2,120,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Cengkareng,3,2,130,SHM - Sertifikat Hak Milik,WEST
1288000000.0,Cengkareng,3,2,77,SHM - Sertifikat Hak Milik,WEST
3400000000.0,Kali Deres,4,3,208,SHM - Sertifikat Hak Milik,WEST
5250000000.0,Cengkareng,4,4,290,SHM - Sertifikat Hak Milik,WEST
5300000000.0,Kali Deres,4,4,240,SHM - Sertifikat Hak Milik,WEST
1700000000.0,Cengkareng,3,3,140,SHGB - Hak Guna Bangunan,WEST
3800000000.0,Joglo,4,4,250,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Kembangan,4,3,200,SHM - Sertifikat Hak Milik,WEST
4600000000.0,Permata Buana,4,2,200,SHM - Sertifikat Hak Milik,WEST
4750000000.0,Permata Buana,3,3,200,SHM - Sertifikat Hak Milik,WEST
2750000000.0,Cengkareng,3,3,136,SHM - Sertifikat Hak Milik,WEST
970000000.0,Joglo,3,2,65,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Cengkareng,4,3,180,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Cengkareng,4,3,140,SHM - Sertifikat Hak Milik,WEST
1575000000.0,Cengkareng,3,2,75,SHM - Sertifikat Hak Milik,WEST
2450000000.0,Kembangan,4,3,120,SHM - Sertifikat Hak Milik,WEST
2900000000.0,Citra Garden,5,3,175,SHM - Sertifikat Hak Milik,WEST
1800000000.0,Cengkareng,2,3,80,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Jelambar,4,4,132,SHM - Sertifikat Hak Milik,WEST
3300000000.0,Jelambar,4,4,216,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Tanjung Duren,4,3,150,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Cengkareng,3,3,120,SHM - Sertifikat Hak Milik,WEST
3750000000.0,Kembangan,5,4,160,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Kembangan,3,3,100,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Kemanggisan,4,2,100,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Kembangan,3,2,58,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
1900000000.0,Jelambar,4,3,100,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Green Garden,4,4,200,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Green Ville,3,2,178,SHM - Sertifikat Hak Milik,WEST
7000000000.0,Joglo,4,4,245,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Green Garden,5,4,149,SHM - Sertifikat Hak Milik,WEST
450000000.0,Cengkareng,3,2,66,SHM - Sertifikat Hak Milik,WEST
500000000.0,Cengkareng,3,2,72,SHM - Sertifikat Hak Milik,WEST
4750000000.0,Permata Buana,4,3,220,SHM - Sertifikat Hak Milik,WEST
1200000000.0,Citra Garden,2,1,100,SHM - Sertifikat Hak Milik,WEST
3300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,3,3,185,SHGB - Hak Guna Bangunan,WEST
5750000000.0,Permata Buana,4,3,300,SHM - Sertifikat Hak Milik,WEST
1571850000.0,Palmerah,3,3,81,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Grogol Petamburan,5,3,152,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Cengkareng,3,2,110,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Jelambar,4,3,122,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Jelambar,4,3,140,SHM - Sertifikat Hak Milik,WEST
3100000000.0,Green Garden,5,2,208,SHM - Sertifikat Hak Milik,WEST
3300000000.0,Cengkareng,4,4,156,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Kali Deres,2,2,110,SHM - Sertifikat Hak Milik,WEST
2850000000.0,Kembangan,4,3,120,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Jelambar,4,3,122,SHM - Sertifikat Hak Milik,WEST
2750000000.0,Meruya,2,2,120,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Kali Deres,2,2,100,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Cengkareng,3,4,131,SHM - Sertifikat Hak Milik,WEST
1178000000.0,Slipi,2,2,62,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Meruya,5,4,192,SHM - Sertifikat Hak Milik,WEST
4900000000.0,Joglo,2,2,160,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Green Ville,5,3,110,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Duri Kosambi,4,4,130,SHGB - Hak Guna Bangunan,WEST
2300000000.0,Meruya,3,3,170,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,3,3,175,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Duri Kepa,3,3,150,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Cengkareng,3,4,215,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Tanjung Duren,3,3,108,SHM - Sertifikat Hak Milik,WEST
4500000000.0,Kali Deres,4,4,230,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Kedoya,4,4,150,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Cengkareng,3,2,100,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Cengkareng,3,3,130,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Jl. Tanjung Pura,4,3,140,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Cengkareng,3,2,125,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Cengkareng,2,3,127,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Cengkareng,3,2,120,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Cengkareng,3,2,120,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Cengkareng,4,3,100,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Cengkareng,4,3,127,SHGB - Hak Guna Bangunan,WEST
2750000000.0,Taman Surya,4,3,180,SHM - Sertifikat Hak Milik,WEST
3800000000.0,Kebon Jeruk,4,3,200,SHM - Sertifikat Hak Milik,WEST
3800000000.0,Kembangan,5,4,180,SHM - Sertifikat Hak Milik,WEST
3800000000.0,Kebon Jeruk,4,2,250,SHM - Sertifikat Hak Milik,WEST
3800000000.0,Kembangan,4,2,250,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Meruya,4,3,120,SHM - Sertifikat Hak Milik,WEST
1950000000.0,Jelambar,2,2,148,SHM - Sertifikat Hak Milik,WEST
2050000000.0,Duri Kepa,3,3,150,SHM - Sertifikat Hak Milik,WEST
3600000000.0,Kali Deres,4,3,160,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Kali Deres,4,4,159,SHM - Sertifikat Hak Milik,WEST
2650000000.0,Cengkareng,3,3,180,SHM - Sertifikat Hak Milik,WEST
4800000000.0,Kembangan,4,3,200,SHM - Sertifikat Hak Milik,WEST
4500000000.0,Permata Buana,3,4,225,SHM - Sertifikat Hak Milik,WEST
920000000.0,Grogol Petamburan,3,2,63,SHM - Sertifikat Hak Milik,WEST
2950000000.0,Duri Kepa,3,2,155,SHM - Sertifikat Hak Milik,WEST
1571000000.0,Palmerah,3,3,71,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
3800000000.0,Kembangan,4,4,139,SHM - Sertifikat Hak Milik,WEST
3800000000.0,Kembangan,4,4,139,SHM - Sertifikat Hak Milik,WEST
4200000000.0,Jl. Kembangan Raya,4,3,200,SHM - Sertifikat Hak Milik,WEST
3700000000.0,Kembangan,4,4,200,SHM - Sertifikat Hak Milik,WEST
2985000000.0,Cengkareng,4,3,180,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Meruya Selatan,5,4,200,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Joglo,3,2,110,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Duri Kepa,5,4,200,SHM - Sertifikat Hak Milik,WEST
1750000000.0,Kepa Duri,3,2,90,SHM - Sertifikat Hak Milik,WEST
1400000000.0,Duri Kosambi,3,2,120,SHM - Sertifikat Hak Milik,WEST
2250000000.0,Grogol Petamburan,3,3,140,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Kepa Duri,3,3,120,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Citra Garden,4,3,120,SHM - Sertifikat Hak Milik,WEST
2750000000.0,Tomang,4,4,200,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Jl. Taman Palem Lestari,4,3,200,SHM - Sertifikat Hak Milik,WEST
5000000000.0,Mangga Besar,3,3,330,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Meruya,3,3,137,SHM - Sertifikat Hak Milik,WEST
4600000000.0,Permata Buana,4,2,200,SHM - Sertifikat Hak Milik,WEST
4700000000.0,Puri Indah,3,3,205,SHM - Sertifikat Hak Milik,WEST
5900000000.0,Puri Indah,4,4,300,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,2,2,90,SHM - Sertifikat Hak Milik,WEST
900000000.0,Kali Deres,3,2,63,SHGB - Hak Guna Bangunan,WEST
4700000000.0,Puri Mansion,4,3,200,PPJB - Perjanjian Pengikatan Jual Beli,WEST
2700000000.0,Kebon Jeruk,3,3,140,SHM - Sertifikat Hak Milik,WEST
2250000000.0,Jelambar,4,4,170,SHM - Sertifikat Hak Milik,WEST
2200000000.0,Cengkareng,3,3,120,PPJB - Perjanjian Pengikatan Jual Beli,WEST
2750000000.0,Duri Kosambi,3,2,120,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Kembangan,4,3,120,SHM - Sertifikat Hak Milik,WEST
5000000000.0,Permata Buana,4,3,175,SHM - Sertifikat Hak Milik,WEST
1800000000.0,Kembangan,3,3,100,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Taman Ratu,4,4,153,SHM - Sertifikat Hak Milik,WEST
1550000000.0,Duri Kepa,4,4,108,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Duri Kepa,4,3,68,SHM - Sertifikat Hak Milik,WEST
1690000000.0,Sunrise,4,3,120,SHM - Sertifikat Hak Milik,WEST
6200000000.0,Permata Buana,3,2,240,SHM - Sertifikat Hak Milik,WEST
4800000000.0,Permata Buana,3,3,200,SHM - Sertifikat Hak Milik,WEST
3900000000.0,Jelambar,4,2,190,SHM - Sertifikat Hak Milik,WEST
2750000000.0,Cengkareng,3,3,180,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Cengkareng,4,3,120,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,3,3,185,SHGB - Hak Guna Bangunan,WEST
2400000000.0,Meruya,3,3,137,SHM - Sertifikat Hak Milik,WEST
4500000000.0,Palmerah,4,4,180,SHM - Sertifikat Hak Milik,WEST
1700000000.0,Jelambar,3,2,120,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Green Ville,3,2,240,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Cengkareng,4,3,200,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Cengkareng,3,2,165,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
3400000000.0,Joglo,3,3,158,SHM - Sertifikat Hak Milik,WEST
750000000.0,Jelambar,2,1,60,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Tanjung Duren,4,4,195,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,4,3,150,SHM - Sertifikat Hak Milik,WEST
1100000000.0,Cengkareng,3,2,85,SHM - Sertifikat Hak Milik,WEST
6100000000.0,Tanjung Duren,4,3,208,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Tanjung Duren,4,4,180,SHM - Sertifikat Hak Milik,WEST
3100000000.0,Cengkareng,3,2,123,SHM - Sertifikat Hak Milik,WEST
3100000000.0,Cengkareng,3,2,123,SHM - Sertifikat Hak Milik,WEST
2975000000.0,Kali Deres,3,3,160,SHM - Sertifikat Hak Milik,WEST
2912389999.0,Kelapa Dua,3,2,132,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Duri Kepa,3,2,150,SHM - Sertifikat Hak Milik,WEST
2912380000.0,Cengkareng,3,2,132,SHM - Sertifikat Hak Milik,WEST
1100000000.0,Duri Kepa,3,2,104,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Cengkareng,3,2,100,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Joglo,2,2,150,SHM - Sertifikat Hak Milik,WEST
1400000000.0,Kepa Duri,3,3,121,SHM - Sertifikat Hak Milik,WEST
4000000000.0,Pegadungan,4,3,108,SHM - Sertifikat Hak Milik,WEST
5331280000.0,Kelapa Dua,5,4,218,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Cengkareng,3,2,132,SHM - Sertifikat Hak Milik,WEST
2912300000.0,Permata Buana,3,2,132,SHM - Sertifikat Hak Milik,WEST
2250000000.0,Jelambar,4,3,189,SHM - Sertifikat Hak Milik,WEST
2983000000.0,Puri Indah,3,2,132,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Daan Mogot,3,2,123,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Puri Indah,3,2,62,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Puri Indah,3,2,62,SHM - Sertifikat Hak Milik,WEST
1400000000.0,Kebon Jeruk,3,2,90,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Kali Deres,3,2,70,Sertifikat Belum Pecah,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
4000000000.0,Slipi,4,3,200,SHM - Sertifikat Hak Milik,WEST
1700000000.0,Joglo,3,2,80,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Cengkareng,3,2,150,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Grogol Petamburan,5,2,140,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Meruya,3,2,185,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Kali Deres,3,2,200,SHM - Sertifikat Hak Milik,WEST
970000000.0,Cengkareng,3,2,65,SHM - Sertifikat Hak Milik,WEST
920000000.0,Kebon Jeruk,3,2,65,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Kali Deres,3,2,120,SHM - Sertifikat Hak Milik,WEST
5600000000.0,Permata Buana,3,2,200,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Duri Kepa,3,4,162,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Kepa Duri,4,3,190,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Taman Ratu,3,2,146,SHM - Sertifikat Hak Milik,WEST
1800000000.0,Green Garden,3,2,150,SHM - Sertifikat Hak Milik,WEST
4800000000.0,Kebon Jeruk,5,3,231,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Kembangan,3,2,70,PPJB - Perjanjian Pengikatan Jual Beli,WEST
4100000000.0,Puri Indah,4,3,131,PPJB - Perjanjian Pengikatan Jual Beli,WEST
1500000000.0,Joglo,3,2,100,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Kali Deres,5,3,210,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Grogol Petamburan,3,2,240,SHM - Sertifikat Hak Milik,WEST
4500000000.0,Citra Garden,5,4,230,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Kali Deres,3,3,154,SHM - Sertifikat Hak Milik,WEST
1400000000.0,Kembangan,3,2,100,SHM - Sertifikat Hak Milik,WEST
600000000.0,Cengkareng,2,2,48,SHGB - Hak Guna Bangunan,WEST
500000000.0,Kali Deres,2,2,48,SHGB - Hak Guna Bangunan,WEST
500000000.0,Kali Deres,2,2,47,SHGB - Hak Guna Bangunan,WEST
500000000.0,Kali Deres,2,2,47,SHGB - Hak Guna Bangunan,WEST
1400000000.0,Citra Garden,4,3,120,SHM - Sertifikat Hak Milik,WEST
3750000000.0,Kembangan,4,3,160,SHM - Sertifikat Hak Milik,WEST
470000000.0,Kali Deres,3,2,48,SHM - Sertifikat Hak Milik,WEST
1650000000.0,Jl. Taman Palem Lestari,2,1,75,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Jelambar,4,4,204,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Jelambar,4,2,160,SHM - Sertifikat Hak Milik,WEST
2850000000.0,Taman Ratu,4,3,180,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Jelambar,3,3,138,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Jelambar,3,2,100,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Jelambar,3,3,130,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Jelambar,4,3,140,SHM - Sertifikat Hak Milik,WEST
5000000000.0,Grogol Petamburan,3,2,185,SHM - Sertifikat Hak Milik,WEST
3900000000.0,Jelambar,4,3,218,SHM - Sertifikat Hak Milik,WEST
3300000000.0,Jelambar,3,3,226,SHM - Sertifikat Hak Milik,WEST
3450000000.0,Jelambar,2,2,238,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Jelambar,4,4,216,SHM - Sertifikat Hak Milik,WEST
2250000000.0,Jelambar,4,3,168,SHM - Sertifikat Hak Milik,WEST
1900000000.0,Meruya,3,2,110,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Meruya,4,3,140,SHM - Sertifikat Hak Milik,WEST
2450000000.0,Meruya,4,4,170,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Meruya,4,3,145,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Meruya,4,3,140,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Meruya,4,4,145,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Meruya,4,3,140,SHM - Sertifikat Hak Milik,WEST
1900000000.0,Jelambar,3,2,106,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Jelambar,3,3,182,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Tanjung Duren,3,2,155,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Kepa Duri,3,2,100,SHM - Sertifikat Hak Milik,WEST
1800000000.0,Cengkareng,3,3,120,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Taman Ratu,4,2,100,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Jelambar,4,3,145,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Kebon Jeruk,5,4,200,SHM - Sertifikat Hak Milik,WEST
5800000000.0,Joglo,4,4,300,SHM - Sertifikat Hak Milik,WEST
3250000000.0,Daan Mogot,4,3,218,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Citra Garden,4,3,150,SHM - Sertifikat Hak Milik,WEST
1768000000.0,Kebon Jeruk,3,2,94,SHM - Sertifikat Hak Milik,WEST
1768000000.0,Kebon Jeruk,3,2,94,SHM - Sertifikat Hak Milik,WEST
1950000000.0,Tanjung Duren,3,2,88,SHM - Sertifikat Hak Milik,WEST
1800000000.0,Kali Deres,4,3,108,SHM - Sertifikat Hak Milik,WEST
2550000000.0,Kali Deres,5,3,194,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Kembangan,4,3,257,SHM - Sertifikat Hak Milik,WEST
750000000.0,Grogol Petamburan,3,1,62,SHM - Sertifikat Hak Milik,WEST
5500000000.0,Palmerah,4,2,260,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Taman Cosmos,5,4,200,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Green Ville,4,4,155,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Duri Kosambi,4,4,130,SHM - Sertifikat Hak Milik,WEST
6800000000.0,Joglo,3,2,250,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Cengkareng,3,2,125,SHM - Sertifikat Hak Milik,WEST
3650000000.0,Duri Kosambi,3,3,240,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Duri Kosambi,2,3,120,SHM - Sertifikat Hak Milik,WEST
3800000000.0,Citra Garden,3,2,240,SHM - Sertifikat Hak Milik,WEST
